2353
Grain_ID,Active,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumNeighbors,Omega3s,ParentIds,Phases,SurfaceFields,Volumes
821,1,0.554069,0.44003,-0.149167,0.281557,-0.0188624,0.947692,4.16318,2.80529,5.99145,1.1653,0.645657,0.512768,36.7165,32.5696,26.3196,1.42516,2.03809,0.648567,4.20529,97,6,0.725623,1181,1,0,1.51562
822,1,0.873851,0.239655,0.333856,-0.0919206,-0.128329,0.929313,4.61791,2.52066,4.57541,3.18249,2.78102,0.7627,17.2022,20.242,7.97926,3.62102,5.87729,0.707203,0.131451,1591,16,0.525275,2006,1,0,24.8594
823,1,0.63006,0.559811,0.00930534,-0.361133,0.1179,0.924984,2.41359,0.669399,0,0.688055,0.433515,0.38518,32.59,32.71,4.7,0.906958,4.86493,0.739223,1.67181,25,7,0.35229,610,1,0,0.390625
824,1,0.540765,0.153017,0.335114,-0.230801,-0.229698,0.88412,1.67101,3.12776,6.12835,4.38752,2.37262,0.671366,19.1298,26.6524,0.327303,3.68145,5.42588,0.838124,0.348934,1672,22,0.56599,1219,1,1,26.125
825,1,0.800738,0.45545,0.236854,0.0250635,-0.104945,0.965535,5.38971,0.87293,2.06272,3.18988,2.55426,1.45283,38.1836,29.9497,14.8083,4.46952,6.28034,0.480976,6.06949,2992,29,0.745042,2547,1,0,46.75
826,1,0.655292,0.263055,-0.206482,-0.0590754,0.372438,0.902865,6.01305,2.62385,0,2.46958,1.6183,0.649635,33.5753,7.99564,5.71791,2.66042,3.81149,0.432906,3.25417,631,15,0.612423,1582,1,0,9.85938
827,1,0.346692,0.244548,0.169851,-0.151738,-0.0392146,0.972928,3.93112,2.92376,3.14159,2.69027,0.932697,0.657902,39.9438,11.0265,13.1389,2.27775,5.51377,0.459549,0.68885,396,21,0.573646,2195,1,0,6.1875
828,1,0.833768,0.543221,-0.281607,-0.063978,0.148536,0.945802,4.80011,1.99613,5.46338,2.22543,1.85549,1.2089,44.478,12.1042,12.0644,3.36251,3.52077,0.585911,3.07397,1274,14,0.781966,1658,1,0,19.9062
829,1,0.292983,0.270408,0.303494,0.232781,-0.140292,0.913248,2.85204,0.612013,6.28319,1.96989,0.577142,0.532672,17.5462,0.946918,4.70205,1.63327,0.501867,0.784972,5.47646,146,9,0.588158,512,1,0,2.28125
830,1,0.882693,0.740934,-0.286802,-0.0815969,-0.136975,0.944629,1.76482,1.16931,4.18,0.622252,0.549258,0.461048,20.1486,30.3243,24.0541,1.03357,3.27478,0.605577,2.72041,37,6,0.515487,924,1,0,0.578125
831,1,0.701914,0.353607,0.371806,-0.0031421,-0.121745,0.920287,5.08847,1.88123,3.95477,1.32592,0.930683,0.468855,17.0443,3.85106,28.3209,1.61441,6.14321,0.761936,6.16011,141,8,0.620817,863,1,1,2.20312
832,1,0.840372,0.603946,0.166437,-0.231985,0.3562,0.889721,4.31119,1.49327,0.244012,2.31713,1.94725,1.39942,5.20675,34.9337,26.7685,3.63311,5.71554,0.579087,1.32927,1607,14,0.771132,1699,1,1,25.1094
833,1,0.566736,0.321033,-0.188336,-0.0507884,0.296789,0.934808,3.11276,2.32411,3.14159,2.86096,1.62141,0.918462,25.2368,3.55771,1.31393,3.10691,3.71242,0.392644,3.18561,1005,11,0.52742,1234,1,1,15.7031
834,1,0.60283,0.312603,0.159598,-0.0273492,0.0557502,0.985227,4.0394,0.429748,0,1.94599,1.1731,0.608322,14.6006,27.9002,0.342988,2.1391,6.17,0.325281,0.22624,328,13,0.530866,2249,1,1,5.125
835,1,0.728303,0.675075,-0.331402,-0.00901539,0.206806,0.920501,4.35987,1.28498,1.90297,1.12142,0.816737,0.757046,34.8861,23.6213,1.93047,1.71489,3.38979,0.675838,3.33539,169,10,0.621188,1496,1,0,2.64062
836,1,0.669408,0.511893,0.0118326,-0.159465,-0.0624017,0.985158,5.05567,1.43998,5.51066,1.0365,0.693843,0.530578,22.1158,31.8658,17.1553,1.4153,4.7232,0.321185,1.43347,95,10,0.69083,622,1,0,1.48438
837,1,0.757959,0.480471,0.0970685,0.0656189,0.319816,0.940207,5.4877,3.04435,1.96311,2.9892,2.26569,1.43622,9.14549,42.1799,28.04,4.16204,0.922317,0.234874,6.01662,2416,20,0.682739,2027,1,1,37.75
838,1,0.717909,0.40161,0.0339882,0.192055,0.165523,0.966727,0.1626,2.27847,0,2.57985,1.8521,1.0361,13.4702,40.3133,27.9278,3.31884,1.56521,0.392594,5.05712,1225,6,0.669946,706,1,1,19.1406
839,1,0.953642,0.764242,0.0768368,0.273833,-0.1278,0.950147,4.40076,1.6379,0.901672,2.56458,2.44569,1.95996,15.0015,5.18098,13.6548,4.51243,1.16353,0.57678,4.85225,3079,29,0.711851,1798,1,0,48.1094
840,1,0.612465,0.257189,0.153362,0.0249334,-0.0677034,0.985533,1.04057,0.633137,0.670823,1.50039,0.918935,0.385884,11.0466,22.464,27.3496,1.52137,0.0925794,0.312014,6.05343,118,6,0.387564,179,1,0,1.84375
841,1,0.824462,0.322097,-0.34738,-0.129066,0.0306728,0.928293,2.28948,1.38606,2.39178,2.40321,1.98136,0.774068,23.9378,32.5114,14.017,3.02219,3.53036,0.759271,2.81889,925,13,0.718954,2196,1,0,14.4531
842,1,0.844217,0.638043,-0.302524,-0.343195,-0.00794043,0.889176,5.48476,2.05924,0.788152,2.89211,2.44157,1.84529,8.83893,30.6416,4.49855,4.60762,3.98096,0.950355,2.28436,3278,34,0.727695,347,1,0,51.2188
843,1,0.742449,0.520227,-0.0681917,0.305599,-0.0923561,0.945214,4.7692,1.68378,6.28319,2.81445,2.08958,1.46415,10.7892,16.3647,15.7298,4.01569,1.69294,0.636941,4.39544,2170,14,0.7341,1685,1,0,33.9062
844,1,0.635736,0.444185,-0.00444358,-0.184598,-0.09595,0.978109,2.60089,2.66666,3.14159,3.04792,1.93767,1.35384,42.521,19.4557,6.89295,3.92095,4.59054,0.371433,1.49708,2020,15,0.743285,1325,1,0,31.5625
845,1,0.799533,0.229058,-0.0569586,0.129308,0.145641,0.979196,0.078471,2.45646,0,2.31114,1.84783,0.529387,22.4254,39.3352,2.79052,2.5305,2.13336,0.283542,4.44513,543,13,0.577218,2728,1,0,8.48438
846,1,0.949644,0.571901,-0.195942,-0.155649,0.0244599,0.967875,6.25109,2.72898,3.14159,0.761687,0.723332,0.43561,10.8773,1.9,17.7455,1.17958,3.83815,0.505855,2.49556,55,6,0.456469,1056,1,0,0.859375
847,1,0.780296,0.747392,-0.170018,0.0825632,0.105451,0.976298,2.44577,0.672968,0,3.08758,2.40922,2.30763,35.2078,37.4695,6.46429,5.0869,2.79711,0.380295,3.70126,4411,35,0.809173,1478,1,0,68.9219
848,1,0.712823,0.31744,0.121254,-0.164457,0.164665,0.964954,1.01411,1.09418,1.59685,0.756112,0.538974,0.24002,32.2717,8.70652,12.8804,0.882097,5.51673,0.411549,1.10449,23,5,0.51915,24,1,0,0.359375
849,1,0.884232,0.670481,-0.0776666,-0.0308523,-0.334089,0.93883,3.09589,2.7148,3.14159,2.42868,2.14752,1.62839,25.7684,21.8811,26.4254,3.92289,3.17783,0.167335,2.42158,2023,25,0.553736,2029,1,1,31.6094
850,1,0.826758,0.79457,-0.0503746,-0.355063,0.297964,0.884653,2.49632,1.06205,1.13251,1.45802,1.20543,1.1585,32.3747,11.1843,28.1446,2.447,4.89633,0.733574,2.03661,491,8,0.588902,2742,1,1,7.67188
851,1,0.852892,0.675343,0.346426,0.307071,0.0629005,0.884161,3.81816,2.95283,4.59898,3.30243,2.81661,2.23027,31.0867,22.4538,18.0406,5.44779,0.796271,0.962593,5.62896,5418,27,0.877534,2575,1,0,84.6562
852,1,0.824535,0.599586,-0.20694,0.192999,-0.180299,0.94203,2.63411,1.34933,2.82455,2.28321,1.88259,1.36898,43.4857,2.34737,4.63149,3.5522,2.20193,0.573781,3.70304,1502,17,0.782562,1119,1,0,23.4688
853,1,0.645226,0.600323,-0.163083,0.181948,0.14379,0.95897,4.37816,1.44691,1.71526,1.88175,1.21415,1.12966,15.3167,13.3639,20.0098,2.70465,2.45041,0.493674,4.13045,663,12,0.807845,996,1,0,10.3594
854,1,0.831828,0.323584,-0.0669828,0.273073,-0.130501,0.950744,5.76678,2.57227,1.38013,0.998459,0.830546,0.323085,33.8654,36.7788,15.5192,1.15773,1.67493,0.570022,4.33544,52,7,0.198891,341,1,0,0.8125
855,1,0.976062,0.476795,-0.185305,0.331202,0.326604,0.86562,4.62829,1.49751,4.4475,1.09143,1.0653,0.520389,15.8344,33.2103,13.1308,1.65171,2.44169,0.778548,4.56308,151,11,0.699128,1029,1,0,2.35938
856,1,0.530942,0.455401,0.367868,0.0613907,-0.216731,0.902182,0.662275,0.249527,0.5827,3.89461,2.06781,1.77361,5.09499,32.9592,3.19361,4.68458,6.21278,0.764384,5.88206,3445,31,0.58944,1426,1,0,53.8281
857,1,0.834361,0.586336,-0.0286873,0.136847,0.323775,0.935746,2.8755,0.436009,0,1.16464,0.971729,0.682869,17.2435,35.1623,19.8325,1.78629,2.11055,0.280562,4.83886,191,11,0.665972,1072,1,0,2.98438
858,1,0.482464,0.26328,-0.011921,0.10022,-0.162732,0.981495,0.246555,1.49048,4.3755,0.911493,0.439763,0.239978,38.9524,12.6071,19.3452,0.85575,1.52488,0.202198,4.42969,21,4,0.358129,219,1,0,0.328125
859,1,0.93905,0.557935,0.257126,-0.0217288,0.038542,0.965365,0.306361,1.7922,0.801709,3.32983,3.12688,1.85783,35.2398,39.4328,21.8406,5.22095,6.23878,0.521991,0.12421,4769,25,0.657801,1645,1,0,74.5156
860,1,0.621039,0.510491,-0.121731,0.152663,-0.0963772,0.976006,4.64443,1.16877,1.33681,1.58715,0.985683,0.810226,7.8336,28.0828,27.201,2.10149,2.14551,0.393034,3.94082,311,13,0.642162,477,1,0,4.85938
861,1,0.604962,0.387721,0.112314,-0.136591,0.274166,0.945284,1.97674,2.42824,2.50987,1.33667,0.808633,0.518253,12.015,4.25188,19.8553,1.58328,5.68285,0.355545,1.16492,133,9,0.544922,2580,1,0,2.07812
862,1,0.936754,0.514628,0.0574859,0.156283,-0.376338,0.911395,4.65756,2.66734,4.47403,2.16015,2.02353,1.11167,40.6225,26.7162,25.4666,3.32064,0.826725,0.334598,4.67326,1227,24,0.74135,1941,1,0,19.1719
863,1,0.80047,0.527119,-0.0121865,-0.208571,-0.340275,0.916822,6.08928,2.97894,0.858469,1.6284,1.30349,0.858362,31.4394,10.7333,2.22611,2.3769,4.29864,0.420953,1.27377,450,13,0.66377,2574,1,0,7.03125
864,1,0.663873,0.331534,0.0588191,0.0548729,0.246074,0.965907,4.85899,1.62791,0.610962,0.712811,0.473215,0.236321,31.6974,23.8684,11.6579,0.827672,1.00016,0.161056,5.78194,19,5,0.555583,901,1,0,0.296875
865,1,0.736386,0.656111,0.235392,0.0559131,0.35627,0.902517,4.4422,2.75974,6.28319,1.92688,1.41893,1.26425,37.198,28.2094,26.5766,2.94394,0.609184,0.488731,0.142764,855,16,0.668729,1598,1,0,13.3594
866,1,0.873078,0.56736,-0.27579,-0.33252,0.208961,0.877329,4.36055,2.15941,0.0905554,2.00222,1.7481,1.13598,7.72102,41.8701,11.0926,3.12025,4.2538,0.893433,2.49703,1018,19,0.794603,1583,1,0,15.9062
867,1,0.779553,0.568223,0.0191395,0.221656,0.136623,0.965317,5.98931,2.09468,4.47213,2.35768,1.83794,1.33969,31.8623,3.11725,7.54124,3.52439,1.62526,0.448715,4.93912,1467,12,0.744238,999,1,0,22.9219
868,1,0.763701,0.496714,0.0759468,0.0462107,-0.0440691,0.995065,4.98168,1.46269,0.33155,2.06075,1.5738,1.0236,21.008,3.4136,11.7604,2.92894,0.502359,0.178037,5.69231,842,8,0.758023,317,1,0,13.1562
869,1,0.924255,0.705949,-0.0627991,0.0721117,-0.225675,0.969498,4.72387,1.74181,0.84751,1.36605,1.26258,0.964362,14.189,41.747,23.0776,2.32654,2.05857,0.191538,3.76721,422,14,0.759255,2564,1,0,6.59375
870,1,0.631757,0.559372,0.0743197,0.136204,0.303153,0.940225,0.368848,2.73502,6.28319,6.05456,3.82501,3.38675,18.2067,24.5344,13.4729,8.3457,1.3832,0.31158,5.52379,19479,44,0.682332,510,1,0,304.359
871,1,0.581474,0.292622,0.165041,-0.261873,0.344349,0.886345,5.41961,1.00812,5.67044,2.19137,1.27423,0.641245,16.2414,36.6453,24.587,2.35379,5.6453,0.629423,1.379,437,13,0.625358,598,1,0,6.82812
872,1,0.878474,0.291239,0.15378,0.00153699,0.0356159,0.987462,5.65781,2.04092,1.14011,1.16196,1.02075,0.338407,14.2947,30.95,15.4079,1.4153,0.0460472,0.308801,0.0260582,95,12,0.536457,1831,1,0,1.48438
873,1,0.738723,0.533537,-0.111231,0.180947,0.189146,0.958702,0.85984,1.2289,0.923686,2.22941,1.64692,1.18947,21.6385,5.1317,25.5774,3.20285,2.31676,0.428062,4.35601,1101,15,0.735383,1872,1,0,17.2031
874,1,0.758668,0.668715,0.327674,0.215678,0.00637517,0.919822,0.166307,0.879127,4.01555,3.68762,2.79768,2.46597,18.2548,38.7201,26.9007,5.72807,0.589054,0.806228,5.70799,6298,23,0.671441,1499,1,1,98.4062
875,1,0.616597,0.412476,0.102518,-0.322905,-0.236917,0.910545,0.0256575,1.92958,1.71908,2.60464,1.60601,1.07435,41.6533,45.0136,3.09622,3.23833,4.76526,0.691259,1.00883,1138,11,0.751877,1788,1,0,17.7812
876,1,0.733756,0.479764,0.194482,0.0383466,-0.294803,0.934771,2.77859,1.20847,1.82436,2.03625,1.49411,0.97692,9.01284,23.4828,18.1253,2.80555,6.17236,0.399096,5.78301,740,31,0.690947,1173,1,0,11.5625
877,1,0.633405,0.197078,0.239532,0.253251,0.0734615,0.934394,3.49228,1.23493,2.42723,2.11533,1.33986,0.416886,17.5567,34.7329,1.51619,2.02436,0.891689,0.712124,5.54841,278,10,0.520737,1307,1,0,4.34375
878,1,0.858303,0.409143,-0.302716,0.328691,0.178832,0.876553,1.68501,1.83998,3.14159,1.07423,0.922013,0.439513,28.6238,38.1762,17.4048,1.46331,2.51633,0.926482,4.16936,105,7,0.589628,802,1,0,1.64062
879,1,0.874548,0.185189,0.0939791,-0.297596,-0.114818,0.943091,5.47842,0.0847812,2.74058,3.30442,2.88987,0.611943,36.8505,10.3446,0.320278,3.44158,4.89712,0.634768,1.14376,1366,21,0.504071,2619,1,1,21.3438
880,1,0.787661,0.469296,0.180736,0.137187,0.235394,0.945042,3.84735,0.118386,3.97907,2.34337,1.84578,1.09974,42.8066,3.80327,0.725881,3.28876,0.893383,0.457796,5.87803,1192,15,0.713649,2683,1,1,18.625
881,1,0.792527,0.406115,-0.206004,-0.0535396,-0.292793,0.932185,2.78857,0.617691,0.0523729,3.14818,2.49502,1.27853,32.1275,21.2577,13.9822,4.21085,3.09153,0.428977,2.58299,2502,20,0.693219,2003,1,0,39.0938
882,1,0.789699,0.397101,-0.206027,-0.0427747,-0.0159086,0.977482,5.72343,1.38735,4.94653,0.625476,0.493938,0.248378,39.5278,9.06944,0.444444,0.812889,3.33003,0.424009,2.92061,18,5,0.512909,2408,1,1,0.28125
883,1,0.644775,0.251528,0.343241,0.0682081,0.248481,0.903211,5.05897,1.58492,4.77941,1.29455,0.834693,0.325616,44.0432,5.19444,17.4012,1.34205,0.46463,0.715039,0.0723042,81,7,0.46702,597,1,0,1.26562
884,1,0.775626,0.590401,-0.330615,0.189324,0.297479,0.875418,4.74271,1.96026,6.28319,4.16142,3.2277,2.45691,18.1262,15.9725,19.1605,6.30772,2.9491,0.781724,3.98922,8410,33,0.776287,1176,1,0,131.406
885,1,0.747886,0.249516,-0.0112466,-0.347841,-0.238496,0.906642,2.09427,3.02818,6.28319,1.34096,1.00289,0.334592,42.7773,24.6659,13.4568,1.48618,4.42284,0.710923,1.34589,110,8,0.630511,1817,1,0,1.71875
886,1,0.885088,0.612718,-0.106501,-0.253747,-0.237069,0.931702,1.48792,2.59934,6.28319,2.01638,1.78467,1.23547,36.0373,41.3982,7.51508,3.22786,4.06584,0.557577,1.71902,1127,20,0.755908,1773,1,0,17.6094
887,1,0.37753,0.193182,0.252235,0.341769,-0.115246,0.897936,5.10836,2.18815,3.75907,2.07652,0.783948,0.401146,19.6871,33.6672,26.8046,1.65171,0.807354,0.877413,5.22054,151,11,0.47746,1483,1,0,2.35938
888,1,0.9089,0.699687,0.284637,-0.0625247,0.22856,0.928888,0.0194674,2.31354,0,2.5278,2.29751,1.76867,29.8198,8.44985,11.3602,4.29607,0.0250344,0.591429,0.457496,2657,26,0.836341,2136,1,0,41.5156
889,1,0.259326,0.18944,0.263922,0.0262513,-0.172437,0.948642,5.15774,2.59836,4.53555,1.3762,0.356883,0.260707,35.4,28.9,0.116667,0.963787,6.20252,0.536873,6.00423,30,5,0.509844,476,1,1,0.46875
890,1,0.972659,0.480451,0.114884,0.102792,-0.0414279,0.987177,5.14655,1.58644,4.10441,1.46091,1.42096,0.701894,35.488,8.38385,13.8612,2.19213,0.687966,0.309549,5.51134,353,12,0.602766,24,1,0,5.51562
891,1,0.725204,0.479736,0.0704791,-0.0981624,0.134412,0.98353,3.88575,0.272707,0,0.940764,0.682246,0.451319,22.587,41.3333,0.192029,1.2722,5.47091,0.242279,1.08392,69,6,0.553833,44,1,1,1.07812
892,1,0.575786,0.386813,-0.231161,0.251151,0.13098,0.93077,1.27616,2.24899,3.14159,0.716303,0.412437,0.277075,5.09524,33.2024,13.2024,0.85575,2.45458,0.696682,4.10822,21,4,0.802577,1101,1,0,0.328125
893,1,0.566568,0.28828,0.26212,-0.110076,0.251344,0.925204,5.77717,2.38818,3.14159,2.12359,1.20316,0.612187,41.0564,26.7262,12.038,2.22275,6.15087,0.576542,0.662842,368,10,0.520604,2569,1,0,5.75
894,1,0.803629,0.579968,-0.0145668,0.261353,-0.124587,0.957058,0.892566,2.75548,4.27666,0.865642,0.695655,0.502045,37.8464,44.6179,26.0893,1.27832,1.49703,0.529688,4.52726,70,3,0.480587,2430,1,0,1.09375
895,1,0.60737,0.2527,-0.300038,-0.230765,-0.104873,0.919634,0.0484086,3.02484,3.50848,2.7678,1.68108,0.699423,33.4797,13.2856,28.59,2.89611,3.68367,0.776386,2.37242,814,8,0.707089,561,1,1,12.7188
896,1,0.692751,0.62055,-0.15605,0.129739,0.0167455,0.979048,2.0965,0.621306,6.28319,1.73621,1.20276,1.0774,27.275,40.4561,5.94167,2.57177,2.4651,0.408714,3.85229,570,13,0.753776,1277,1,0,8.90625
897,1,0.899697,0.811296,-0.0932675,-0.192125,-0.0974899,0.972052,4.61731,1.52878,5.51937,2.39044,2.15067,1.93935,36.916,21.6047,20.0287,4.24203,4.16049,0.43045,1.92278,2558,24,0.802826,1353,1,0,39.9688
898,1,0.69465,0.603103,-0.138306,0.225696,0.0278939,0.963927,2.09264,2.89642,3.14159,1.73393,1.20447,1.04574,20.8723,25.2607,1.6121,2.55968,2.1495,0.53579,4.19154,562,13,0.814879,2070,1,0,8.78125
899,1,0.869719,0.67976,-0.259741,-0.0303608,-0.000592371,0.965201,1.87182,1.98258,2.65419,1.04736,0.910906,0.711951,3.64375,24.6219,13.9953,1.68389,3.25734,0.529171,3.02462,160,5,0.523802,2247,1,0,2.5
900,1,0.655451,0.549519,-0.0145371,-0.215127,-0.3246,0.920947,1.84941,1.27032,4.33081,2.53551,1.6619,1.39331,14.49,6.82598,9.69245,3.51153,4.30605,0.434648,1.2994,1451,17,0.665881,2048,1,0,22.6719
901,1,0.737174,0.628122,-0.246018,-0.177842,-0.0939873,0.948163,4.41136,1.23543,1.26324,1.32576,0.977317,0.832739,35.4954,12.1914,23.9927,2.01215,3.66871,0.616867,2.41687,273,10,0.748896,2491,1,0,4.26562
902,1,0.671058,0.551914,-0.258673,0.130474,-0.235124,0.927783,1.52631,1.62499,3.88508,1.60301,1.07571,0.884721,43.242,39.9814,10.7932,2.23874,2.42623,0.587859,3.36055,376,13,0.656769,1424,1,0,5.875
903,1,0.553607,0.228473,-0.243689,0.211432,-0.153984,0.933917,5.17633,2.9665,0,3.43242,1.90021,0.784217,17.9475,31.7929,12.933,3.34393,2.26354,0.657006,3.69283,1253,18,0.637132,2517,1,0,19.5781
904,1,0.516255,0.272302,-0.036438,-0.106575,0.0107025,0.993579,0.84414,1.12844,1.49868,1.41383,0.729896,0.384988,29.0934,5.98352,22.8269,1.39515,4.39372,0.225742,1.91101,91,6,0.455341,1906,1,0,1.42188
905,1,0.713717,0.573941,-0.039355,0.0227792,-0.163043,0.985571,5.30208,0.453362,2.08477,2.00877,1.43369,1.15291,6.47831,34.8801,24.1369,2.88779,2.45295,0.0909724,3.50234,807,18,0.612515,2558,1,0,12.6094
906,1,0.550959,0.517498,-0.0908848,-0.195481,-0.134473,0.967184,2.56969,1.0716,1.02978,2.38824,1.31582,1.23591,27.3038,4.96421,22.3355,3.08617,4.13904,0.434562,1.86785,985,16,0.757753,2076,1,0,15.3906
907,1,0.968704,0.817563,-0.191934,-0.0779487,-0.263374,0.942189,0.246891,1.81789,0.544785,4.32543,4.19007,3.53631,32.8843,31.239,8.13888,7.87395,3.25479,0.417339,2.48324,16359,74,0.78241,610,1,0,255.609
908,1,0.629683,0.441474,-0.188151,-0.160227,-0.333381,0.909826,2.75672,2.38908,3.14159,1.25376,0.789469,0.553501,8.25379,30.0663,28.5189,1.5793,3.49578,0.499434,2.08495,132,6,0.586402,2021,1,1,2.0625
909,1,0.890011,0.400394,-0.00551231,0.106721,0.212368,0.971329,1.75702,0.588184,0.63718,1.90264,1.69337,0.761804,31.5741,24.8998,1.64577,2.63631,1.83765,0.214134,4.87603,614,14,0.707532,566,1,0,9.59375
910,1,0.62738,0.551791,-0.178183,0.260505,-0.0977992,0.943835,3.15966,2.79674,0,3.59336,2.2544,1.98278,27.4634,12.9085,27.74,4.87315,2.06745,0.642206,4.00924,3878,12,0.592473,833,1,1,60.5938
911,1,0.596759,0.418551,0.111132,-0.319199,-0.0165191,0.941004,2.53221,0.914718,0.626066,1.44775,0.863955,0.605956,32.1772,22.4231,23.2898,1.75778,5.02987,0.689563,1.21821,182,12,0.576622,2082,1,0,2.84375
912,1,0.540236,0.442226,-0.164896,0.108858,0.253684,0.946892,5.33624,0.141457,3.67932,3.0219,1.63254,1.33637,38.153,11.1899,14.1329,3.68439,2.81987,0.397792,3.98684,1676,18,0.766792,2195,1,0,26.1875
913,1,0.761207,0.447915,-0.220255,-0.0315007,-0.0503666,0.973632,0.65383,2.06625,6.28319,1.74647,1.32943,0.78227,30.3114,10.5269,17.8914,2.38742,3.23196,0.448748,2.94785,456,15,0.720403,1538,1,0,7.125
914,1,0.836686,0.71165,-0.077601,-0.350913,0.303338,0.88251,1.88977,1.28953,3.87785,5.18526,4.33844,3.69009,6.54475,20.2719,25.875,8.59671,4.82582,0.735231,2.1195,21290,40,0.801359,2672,1,1,332.656
915,1,0.391378,0.242479,-0.0359131,0.360014,0.214496,0.907244,5.53017,2.71965,2.66453,1.00069,0.391646,0.242645,24.2391,32.1739,0.673913,0.882097,1.90238,0.740397,4.84513,23,4,0.597691,479,1,0,0.359375
916,1,0.495067,0.277855,-0.0588279,-0.332262,0.109788,0.934927,0.615397,0.465849,1.90088,1.81367,0.897888,0.503938,28.2663,34.8475,8.49375,1.81392,4.65405,0.68837,1.86293,200,10,0.620923,1399,1,0,3.125
917,1,0.574699,0.34141,0.213881,-0.362406,-0.194554,0.886039,2.01562,1.41621,3.28673,0.718034,0.412653,0.245144,43.5,19.2206,19.8235,0.797548,5.0294,0.868682,0.821491,17,6,0.507159,1305,1,0,0.265625
918,1,0.655007,0.543696,0.299542,-0.142322,0.338621,0.880543,0.7656,3.08046,3.14159,1.49412,0.97866,0.812348,7.6099,21.6317,17.1628,2.07179,6.20675,0.676069,0.810682,298,13,0.717688,2191,1,0,4.65625
919,1,0.755692,0.651945,0.111059,-0.136166,0.198872,0.964145,0.728606,0.960465,1.26672,4.11113,3.10675,2.68023,38.2354,20.5169,11.9093,6.38063,5.59999,0.35326,1.09002,8705,33,0.767885,1222,1,0,136.016
920,1,0.674979,0.422702,-0.175016,-0.0331368,-0.0735799,0.981253,0.913553,0.833137,4.32934,1.00982,0.681604,0.426851,3.95486,26.7083,10.3646,1.29038,3.25387,0.358162,2.87963,72,5,0.63836,1303,1,0,1.125
921,1,0.854374,0.609778,0.231291,0.0773566,-0.119328,0.962435,5.41955,1.82644,5.9921,3.12396,2.66903,1.90492,7.43021,13.2343,13.4722,4.45654,0.199405,0.492739,5.83707,2966,22,0.163994,1568,1,0,46.3438
922,1,0.938536,0.462414,-0.292161,0.32019,0.162683,0.886372,6.00131,2.8523,1.4277,3.08758,2.8978,1.42774,31.8679,15.4529,27.856,4.54396,2.49197,0.896637,4.15425,3144,19,0.652221,561,1,1,49.125
923,1,0.536698,0.408436,0.110495,-0.281286,0.275454,0.912576,1.45066,1.81423,3.4068,0.754199,0.404777,0.308042,44.3182,28.8977,13.9886,0.869123,5.37984,0.614021,1.48964,22,4,0.506067,2073,1,0,0.34375
924,1,0.92333,0.363015,-0.2637,-0.315601,-0.0257615,0.91115,5.90366,1.8884,4.4163,2.57984,2.38204,0.93652,27.5108,37.4903,27.66,3.46078,3.98808,0.847691,2.23857,1389,15,0.591388,1362,1,1,21.7031
925,1,0.768448,0.386647,-0.355292,-0.211675,-0.06178,0.908375,0.0898694,1.90292,3.79578,1.96486,1.50989,0.759706,39.0801,16.2933,14.439,2.53979,3.61099,0.852739,2.53638,549,12,0.619305,293,1,0,8.57812
926,1,0.622298,0.510743,0.226366,-0.0483615,0.332869,0.914121,1.12431,2.98558,6.28319,0.602535,0.374956,0.30774,8.9375,28.0938,3.85938,0.781593,0.138738,0.467186,0.559695,16,6,0.466148,2467,1,0,0.25
927,1,0.773999,0.454467,0.118743,0.235524,0.150517,0.952771,4.15602,2.19305,3.65731,4.23585,3.27854,1.92505,27.6353,18.0979,12.2107,5.89533,1.26051,0.533845,5.33605,6866,20,0.80696,1857,1,0,107.281
928,1,0.573882,0.474054,-0.35604,-0.186638,0.312103,0.86081,3.8258,0.392252,0,1.0339,0.593338,0.490125,12.8088,21.1581,28.6949,1.26603,3.97224,0.827385,3.0066,68,8,0.427326,1627,1,1,1.0625
929,1,0.642046,0.557067,0.0441779,-0.328295,-0.0154719,0.943415,2.30713,2.67264,3.14159,2.96817,1.9057,1.65347,27.3668,24.6647,5.51547,4.14763,4.82975,0.675265,1.42063,2391,16,0.788609,821,1,0,37.3594
930,1,0.288725,0.217883,-0.0369381,0.0231462,0.203428,0.978119,1.99108,1.12854,4.57618,1.73876,0.502025,0.378847,32.6063,37.9813,28.7375,1.3365,2.78688,0.0872085,3.90641,80,6,0.598359,1128,1,1,1.25
931,1,0.890223,0.791294,-0.200462,-0.0616963,0.251833,0.944769,4.58157,1.06876,2.18854,1.57014,1.39778,1.24245,19.0655,20.5677,0.994628,2.75143,3.70066,0.42262,3.10352,698,17,0.793705,786,1,1,10.9062
932,1,0.654428,0.371926,0.0211185,0.0350697,-0.188724,0.981177,0.237599,0.995622,1.49479,1.98468,1.29883,0.738153,39.7696,40.8837,18.519,2.37161,0.838746,0.0818944,5.06439,447,11,0.51672,1645,1,0,6.98438
933,1,0.370001,0.200842,-0.0618562,0.265848,0.0357308,0.961365,5.69647,1.49804,0.758533,1.31336,0.485943,0.263777,34.6795,34.0385,14.0064,1.05187,1.83655,0.552914,4.52093,39,3,0.481884,1016,1,0,0.609375
