5 conditional CDFs; [sample space CDF values] for 9 marks (v1,v2,v3,varphi1p,Phip,varphi2p,varphi1,Phi,varphi2p) first value is minimum of d_5 (average distance of closest 5 points)
0.000000 
1.488743,0.420198,1.292485,0.491184,1.120406,0.415081,-2.434840,0.118396,-1.177483,0.036110,0.458277,0.012843,0.695289,0.099290,0.146141,0.026157,0.704062,0.115382,
1.493068,0.423976,1.295074,0.494703,1.121472,0.414535,-2.428751,0.119432,-1.174508,0.036701,0.461225,0.012832,0.701427,0.100169,0.147050,0.026458,0.710180,0.116390,
1.497394,0.427744,1.297662,0.498210,1.122537,0.414780,-2.422662,0.120465,-1.171533,0.037299,0.464174,0.013287,0.707565,0.101049,0.147959,0.026761,0.716299,0.117398,
1.501719,0.431501,1.300250,0.501705,1.123603,0.414620,-2.416573,0.121496,-1.168559,0.037905,0.467123,0.014518,0.713702,0.101929,0.148868,0.027065,0.722417,0.118406,
1.506044,0.435248,1.302839,0.505188,1.124668,0.414778,-2.410484,0.122524,-1.165584,0.038517,0.470071,0.014972,0.719840,0.102810,0.149777,0.027372,0.728535,0.119414,
1.510369,0.438982,1.305427,0.508660,1.125734,0.414501,-2.404395,0.123549,-1.162609,0.039136,0.473020,0.014964,0.725977,0.103690,0.150686,0.027680,0.734654,0.120421,
1.514694,0.442705,1.308015,0.512121,1.126799,0.416190,-2.398307,0.124571,-1.159635,0.039761,0.475969,0.014977,0.732115,0.104571,0.151594,0.027991,0.740772,0.121429,
1.519019,0.446415,1.310604,0.515570,1.127865,0.427532,-2.392218,0.125591,-1.156660,0.040394,0.478917,0.014967,0.738252,0.105452,0.152503,0.028303,0.746890,0.122436,
1.523344,0.450113,1.313192,0.519008,1.128930,0.428995,-2.386129,0.126606,-1.153685,0.041033,0.481866,0.014976,0.744390,0.106333,0.153412,0.028617,0.753009,0.123443,
1.527670,0.453797,1.315780,0.522435,1.129996,0.430438,-2.380040,0.127619,-1.150711,0.041679,0.484815,0.014966,0.750528,0.107214,0.154321,0.028933,0.759127,0.124451,
1.531995,0.457468,1.318369,0.525852,1.131062,0.441804,-2.373951,0.128628,-1.147736,0.042332,0.487763,0.014981,0.756665,0.108096,0.155230,0.029252,0.765245,0.125458,
1.536320,0.461125,1.320957,0.529258,1.132127,0.443462,-2.367862,0.129634,-1.144762,0.042991,0.490712,0.014971,0.762803,0.108978,0.156138,0.029572,0.771364,0.126465,
1.540645,0.464768,1.323546,0.532653,1.133193,0.443228,-2.361773,0.130636,-1.141787,0.043657,0.493661,0.015428,0.768940,0.109860,0.157047,0.029895,0.777482,0.127472,
1.544970,0.468396,1.326134,0.536038,1.134258,0.443320,-2.355684,0.131634,-1.138812,0.044329,0.496610,0.016666,0.775078,0.110742,0.157956,0.030220,0.783600,0.128478,
